# Exp. error estimate
# R max min
1.3999999999999999   -1.5700000000000001  -1.5700000000000001
1.4212121212100000   -1.5700000000000001  -1.5700000000000001
1.4424242424200000   -1.5700000000000001  -1.5700000000000001
1.4636363636400000   -0.0821898148295417  -0.3527252543027923
1.4848484848500001   -0.4024941322391589  -0.6623189447852074
1.5060606060599999   -0.7483079725528491  -0.9094923334102533
1.5272727272700000   -1.0079521415961268  -1.1038862275303554
1.5484848484800000   -1.1997689490488557  -1.2539193035783622
1.5696969697000001   -1.3384281293772300  -1.3669147905600765
1.5909090909100001   -1.4356379068870873  -1.4492173280635523
1.6121212121199999   -1.5007219154088052  -1.5063003037857492
1.6333333333300000   -1.5410866382740935  -1.5428662724377118
1.6545454545500000   -1.5625996210571427  -1.5629325923926782
1.6757575757600001   -1.5698950633521642  -1.5698983838002543
1.6969696969700001   -1.5666203871642272  -1.5666858702568283
1.7181818181799999   -1.5555722952462601  -1.5558279763135638
1.7393939393900000   -1.5387845518903787  -1.5394450673388342
1.7606060606100000   -1.5179208432094875  -1.5192706867178456
1.7818181818200001   -1.4943335669932938  -1.4966564418053308
1.8030303030299999   -1.4690994101234496  -1.4726013365923911
1.8242424242399999   -1.4429901952285540  -1.4479289609328869
1.8454545454500000   -1.4167755580179935  -1.4231932704622288
1.8666666666700000   -1.3909957665013049  -1.3988218889047628
1.8878787878800001   -1.3660627005077597  -1.3751206266305889
1.9090909090899999   -1.3422807787968360  -1.3523368100931219
1.9303030302999999   -1.3198647334391049  -1.3305793115862270
1.9515151515200000   -1.2989547137473394  -1.3099237948537537
1.9727272727300000   -1.2796291368667307  -1.2904090815150602
1.9939393939400001   -1.2619156433162231  -1.2720527796428769
2.0151515151499999   -1.2458004628255335  -1.2548269631761728
2.0363636363600000   -1.2312364482396847  -1.2386877621398951
2.0575757575800000   -1.2181499927610953  -1.2235855833520608
2.0787878787900000   -1.2055325545749866  -1.2099800729560006
2.1000000000000001   -1.1925374596624918  -1.1980331459098257
2.1212121212100001   -1.1803623959656435  -1.1882388375293416
2.1424242424200002   -1.1689347507549679  -1.1798784591862366
2.1636363636399998   -1.1581326577177147  -1.1724529711437017
2.1848484848499998   -1.1479447936684044  -1.1658645889296557
2.2060606060599999   -1.1382823255666934  -1.1598943240636230
2.2272727272699999   -1.1290571629520383  -1.1545367610620092
2.2484848484800000   -1.1203134360830738  -1.1502544745577215
2.2696969697000000   -1.1120150522037191  -1.1464459244297642
2.2909090909100001   -1.1041294393049403  -1.1430147769550292
2.3121212121200001   -1.0966266747563647  -1.1398705435843897
2.3333333333300001   -1.0889731661526567  -1.1369290685034459
2.3545454545500002   -1.0812711433119639  -1.1341128365253619
2.3757575757599998   -1.0737323429544894  -1.1313511188438607
2.3969696969699998   -1.0663366917459045  -1.1285799743660272
2.4181818181799999   -1.0590665326055337  -1.1261744177757682
2.4393939393899999   -1.0519058524174607  -1.1236937608715296
2.4606060606100000   -1.0448395521318328  -1.1210575274554520
2.4818181818200000   -1.0378527774312076  -1.1182135067167323
2.5030303030300001   -1.0309303241866445  -1.1151700964093820
2.5242424242400001   -1.0239014182990058  -1.1119027891188653
2.5454545454500002   -1.0167720053809335  -1.1083101670629691
2.5666666666700002   -1.0096607020189099  -1.1043593605933471
2.5878787878799998   -1.0025512476072005  -1.1000221775324235
2.6090909090899999   -0.9952758993425345  -1.0953652936808265
2.6303030302999999   -0.9871967179563630  -1.0902848357247927
2.6515151515199999   -0.9791479663021351  -1.0847535021785197
2.6727272727300000   -0.9711498436771653  -1.0787576698124608
2.6939393939400000   -0.9632169055374663  -1.0722868515589514
2.7151515151500001   -0.9553559230940587  -1.0653332968582179
2.7363636363600001   -0.9475637638055796  -1.0583214764622038
2.7575757575800002   -0.9396342557717995  -1.0511833537140192
2.7787878787900002   -0.9310507032791691  -1.0436371996519473
2.7999999999999998   -0.9224314313667166  -1.0357122273003863
2.8212121212099999   -0.9136748261784715  -1.0273876288826640
2.8424242424199999   -0.9047395116754982  -1.0184874705266052
2.8636363636400000   -0.8956067246421755  -1.0089981633765108
2.8848484848500000   -0.8862005618976723  -0.9989087038128667
2.9060606060600001   -0.8760574499051100  -0.9882109039477573
2.9272727272700001   -0.8649853847287370  -0.9768996288797808
2.9484848484800001   -0.8534689951698143  -0.9651424019524217
2.9696969697000002   -0.8414872599405887  -0.9539188021456844
2.9909090909099998   -0.8290210257525535  -0.9421499844422259
3.0121212121199998   -0.8160532120180799  -0.9297069562820204
3.0333333333299999   -0.8025689911358399  -0.9165600781127833
3.0545454545499999   -0.7885559430482683  -0.9026825512758941
3.0757575757600000   -0.7740041831771373  -0.8880512378701135
3.0969696969700000   -0.7580942340822229  -0.8726474859552353
3.1181818181800001   -0.7403173994397872  -0.8564579410060237
3.1393939393900001   -0.7219291726670565  -0.8394753228385061
3.1606060606100002   -0.7040397045312040  -0.8216991458746833
3.1818181818200002   -0.6871998334920254  -0.8031363597549885
3.2030303030299998   -0.6703580181723219  -0.7838018871244161
3.2242424242399998   -0.6505123104422064  -0.7637409297688478
3.2454545454499999   -0.6300009110152208  -0.7430459247586733
3.2666666666699999   -0.6088372350870219  -0.7241576133901156
3.2878787878800000   -0.5870376631907791  -0.7052376719928195
3.3090909090900000   -0.5646213952342976  -0.6865016800027680
3.3303030303000001   -0.5416102846413962  -0.6677666784339529
3.3515151515200001   -0.5180286547970223  -0.6511064312494674
3.3727272727300002   -0.4939031001902341  -0.6462295329241294
3.3939393939400002   -0.4692622747533379  -0.6429867943852223
3.4151515151499998   -0.4441366700690341  -0.6409612666686294
3.4363636363599999   -0.4185583861037985  -0.6397775984530050
3.4575757575799999   -0.3925608971877053  -0.6391332267158487
3.4787878787900000   -0.3661788159162791  -0.6388078766484124
3.5000000000000000   -0.3394476575371239  -0.6386562004298485
